id,date,likes,retweets,text,year,month,day
1342461681469820928,2020-12-25 13:26:21+00:00,0,0,University of Zürich – Post Doc or PhD position in Economics of Animal Health  https://t.co/m6l6Y2CUww,2020,December,Friday
1341695595174649861,2020-12-23 10:42:12+00:00,0,0,"Twenty Uni in Holland has a fully funded 4 year PhD position on ‘market stewardship’. For students from a variety of backgrounds (business and law, engineering, economics. closing date January 10, 2021. contact l.a.knight@utwente.nl.

https://t.co/NpjjeQWnXk",2020,December,Wednesday
1341690028557295616,2020-12-23 10:20:04+00:00,14,6,"Current call: @tudresden_de invites applications for a #PhD position in #BusinessInformatics, with a focus on intelligent systems (only in German) 👉https://t.co/TZN4hEFZda #PhDGermany #BusinessInformatics #IndustrialEngineering #Economics #TransportScience (image: © TUD/Eckold) https://t.co/EiUvV0ufua",2020,December,Wednesday
1341618294252564482,2020-12-23 05:35:02+00:00,0,2,Take the next step in your career and apply for this #PhD position in Economics and #GlobalHealth at @kielinstitute! 👉 https://t.co/DPlfWnEdI8 #PhDGermany #Economics #HealthScience,2020,December,Wednesday
1341429616112775170,2020-12-22 17:05:17+00:00,6,4,Are you into Economics and #GlobalHealth? Then take a look at this #PhD position at @kielinstitute! 👉https://t.co/lSai6r68xa #PhDGermany #Economics #HealthScience,2020,December,Tuesday
1341131349365829638,2020-12-21 21:20:05+00:00,8,3,"Check out this #PhD position in #BusinessInformatics, with a focus on intelligent systems, at @tudresden_de (only in German) 👉 https://t.co/U3Uhh6lbZC #PhDGermany #BusinessInformatics #IndustrialEngineering #Economics #TransportScience (image: © TUD/Liebert) https://t.co/6kHI1sf2Ef",2020,December,Monday
1339902229042491392,2020-12-18 11:56:00+00:00,1,0,"The University of Innsbruck has 6 (six!) new #PhD positions at their Special Research Unit ""Credence Goods, Incentives and Behavior"". These positions start March 1, 2021 at 30 hours per week for four years. #economics #economy https://t.co/ZGNBNeEf48",2020,December,Friday
1338416170047836160,2020-12-14 09:30:56+00:00,8,7,"Come join us on one of two 4-year PhD positions funded by @InstituutGak to work with a great team of labor economists! @OpenSocietiesUU @USE_UU   
https://t.co/5dwyGKpn6a",2020,December,Monday
1338412784879628288,2020-12-14 09:17:29+00:00,13,6,Come join us in Utrecht on a fully funded 4-year PhD position (2x!) and work with a great team on labor economics topics https://t.co/LOrLlWabJY,2020,December,Monday
1338411630632312832,2020-12-14 09:12:53+00:00,8,4,"Are you looking to start a PhD in economics and want to work on innovative research in the field of labor? 

We are hiring! Two full-time positions starting October 2021
👇
https://t.co/srTJgs2EPa",2020,December,Monday
1338359319759376384,2020-12-14 05:45:02+00:00,0,0,PhD Position in Labor Economics (1.0 FTE) in Utrecht https://t.co/xuWzomHtMd #expat #jobs by Utrecht University,2020,December,Monday
1338348017942999040,2020-12-14 05:00:07+00:00,0,0,PhD Position in Labor Economics (1.0 FTE) https://t.co/6UdlrDQDj8 @UniUtrecht,2020,December,Monday
1337722624621817856,2020-12-12 11:35:02+00:00,9,2,Do you want to make a career in Labour #Demography? Then check out this #PhD position at @MPIDRnews! https://t.co/FOZ3QdIGu8  #Economics #Demography #Medicine #Statistics #Epidemiology #SocialSciences,2020,December,Saturday
1337520053261135874,2020-12-11 22:10:05+00:00,9,8,Are you interested in Labour #Demography? Then take a look at this #PhD position at @MPIDRnews! 👉https://t.co/q0CFrvoITC  #Economics #Demography #Medicine #Statistics #Epidemiology #SocialSciences,2020,December,Friday
1336936966030495746,2020-12-10 07:33:06+00:00,0,0,"University of Zürich; Post Doc or PhD position in Economics of Animal Health

#LoveYourVeterinaryCareer #PhDPosition #UniversityofZurich https://t.co/zyOINuCtOQ https://t.co/6eTG96jU2p",2020,December,Thursday
1336936826905501696,2020-12-10 07:32:33+00:00,0,0,"University of Zürich – Post Doc or PhD position in Economics of Animal Health

#VeterinaryCareers #LoveYourVeterinaryCareer #PhDPosition #UniversityofZurich https://t.co/uqMmOND9iI https://t.co/BhR5oAdg73",2020,December,Thursday
1336890460456054786,2020-12-10 04:28:18+00:00,2,1,"Deadline: Dec 15, 2020
PhD position with Scholarship - Finance
Aalborg University Business School (AAUBS)
#phdpositions #phd #phdfinance #finance #Economics #FinancialMathematics #Statistics #phdscholarships https://t.co/1nFOam2w3j",2020,December,Thursday
1336597966212145152,2020-12-09 09:06:02+00:00,0,0,"Vacancy for a PhD-Position in Finance - Faculty of Economics and Business, KU Leuven https://t.co/S86720gdpt",2020,December,Wednesday
1335153527191195648,2020-12-05 09:26:21+00:00,0,1,"If you are interested in taking a PhD in Economics, there is currently an open PhD position at Uppsala University, Sweden. 

link: https://t.co/XUbEPjdg5n 

Number of available space for this position is 10.",2020,December,Saturday
1334555292571324416,2020-12-03 17:49:11+00:00,1,2,"PhD position available at the Department of Industrial Economics and Technology Management – Section Managerial Economics, Finance and Operation Research @NTNUnorway 

https://t.co/BkBalZZUjU",2020,December,Thursday
1334479469655044097,2020-12-03 12:47:53+00:00,7,10,PhD position available on social cost-benefit analysis of land subsidence! https://t.co/u23T3AOmS6 #vacancy #SCBA #economics #PHD #EconTwitter,2020,December,Thursday
1333407415216304132,2020-11-30 13:47:55+00:00,3,0,"PhD position in natural gas optimization under uncertainty, Department of Industrial Economics and Technology Management – Section Managerial Economics, Finance and Operation Research @NTNU Deadline Dec. 4, 2020
https://t.co/BIvVrBEQr1",2020,November,Monday
1332775481234558976,2020-11-28 19:56:51+00:00,14,19,"PhD position in Health Economics &amp; Policy at the University of Newcastle, Australia!

Offer:  $28,092 per annum + $1,500 relocation allowance for an int'l candidate.

Degree or equivalent in Economics or a related discipline required.

Deadline: Nov 30th
https://t.co/ScQ8U8jc3f",2020,November,Saturday
1330937981922893829,2020-11-23 18:15:17+00:00,9,3,Check out this #PhD position on #FoodSystems and ICT at @TU_Muenchen and apply now 👉https://t.co/qDLs0CCBmJ #PhDGermany #Economics #AppliedEconomics [image © TU Munich / A. Eckert] https://t.co/4LuF5rf2J4,2020,November,Monday
1330159054103187457,2020-11-21 14:40:06+00:00,17,7,Applications invited for a #PhD position in the Group of Production and #ResourceEconomics at @TU_Muenchen - Don't miss it! 👉https://t.co/9pdi0Em3st #PhDGermany #Economics #AppliedEconomics [image © TU Munich / A. Eckert] https://t.co/WYZlJghDbg,2020,November,Saturday
1329797957047234562,2020-11-20 14:45:14+00:00,13,4,The Group of Production and #ResourceEconomics at @TU_Muenchen invites applications for a #PhD position - Take a look! 👉https://t.co/oTsLK6uxVm #PhDGermany #Economics #AppliedEconomics [image © TU Munich / A. Eckert] https://t.co/Chof2RQBue,2020,November,Friday
1329740041137102849,2020-11-20 10:55:05+00:00,6,4,Did you see this #PhD position on #FoodSystems and ICT at @TU_Muenchen - Check it out! 👉https://t.co/dweWcx3pYu #PhDGermany #Economics #AppliedEconomics [image © TU Munich / A. Eckert] https://t.co/t9U94PvL2W,2020,November,Friday
1329427093332127744,2020-11-19 14:11:33+00:00,44,32,"PhD position in economics/ agricultural economics.
https://t.co/T3JWZUj17p
Please help recommend good candidates! https://t.co/ZjofpHQeUE",2020,November,Thursday
1328306937214226433,2020-11-16 12:00:27+00:00,4,2,"CLOSING SOON: PhD position (Darwin, Australia)
Investigate the costs due to vivax malaria and methods for estimating productivity losses
with @devinefy @KThriemer
at @MenziesResearch @CDUni
More details: https://t.co/LLVmGfKIJi",2020,November,Monday
1327205961791115265,2020-11-13 11:05:34+00:00,0,0,"Opportunity for a PhD position in Law and Economics, do not miss out! https://t.co/doyUSzHhFW",2020,November,Friday
1326835046775402497,2020-11-12 10:31:41+00:00,22,21,"Free Dev Econ / Political Economy  PhD position with Prof Axel Dreher at our chair in Heidelberg! Great supervision, work environment and network opportunities. Feel free to reach out. https://t.co/vNaEVJ0gtv",2020,November,Thursday
1324257493174943745,2020-11-05 07:49:24+00:00,4,5,"Fully funded PhD position (m/f/d) in the Agri-Economics • Leibniz Institute of Agricultural Development in Transition Economies (IAMO) • Halle Germany

Deadline 31 Dec 2020

Nigerian are eligible

https://t.co/jKv1MngyHr",2020,November,Thursday
1321756942914801666,2020-10-29 10:13:06+00:00,0,1,"A funded PhD position in Philosophy of Economics at Uni Zürich looking at concepts formation: https://t.co/JwBYi0CNNd Still much work to be done on justice, distribution, property, value, rights, freedom, nature, human, you name it, so go for it. #econtwitter",2020,October,Thursday
1321323786592014336,2020-10-28 05:31:54+00:00,2,0,"The marketing group at Department of Management, London School of Economics and Political Science (LSE) is offering multiple PhD position in quantitative marketing and consumer behaviour.",2020,October,Wednesday
1320977289828618245,2020-10-27 06:35:03+00:00,16,8,Look at this: @iamoLeibniz invites applications for a #PhD position in #AgriculturalEconomics 👉https://t.co/ZFuZqoenRk #PhDGermany #AgriculturalSciences #Economics #ComputerScience [image © IAMO / M. Scholz] https://t.co/k7tYKdJQ4C,2020,October,Tuesday
1320762571683631105,2020-10-26 16:21:50+00:00,0,1,"#Retweet #PhD position Economics
@Dulbea_Ulb
4-year #PhD grant position in Labor/Health Economics Rocket #EconJobs #EconTwitter  / Opportunity to do research on disability economics 
@tojilan
 https://t.co/FAzETFbfNN    .  .",2020,October,Monday
1320223493938728960,2020-10-25 04:39:44+00:00,11,15,"PhD position in Gut Microbial Ecology-'Role of the Gut Microbiome in Atherosclerosis' at the Faculty of Biosciences, Fisheries and Economics at The Arctic University of Norway. The position is attached to The Norwegian College of Fishery Science (NCFS). https://t.co/oPA9KZ2tgE",2020,October,Sunday
1320007164363264000,2020-10-24 14:20:07+00:00,9,11,Pursuing a career in #AgriculturalEconomics ? @iamoLeibniz invites applications for a #PhD position 👉https://t.co/9DIhmQYtTo #PhDGermany #AgriculturalSciences #Economics #ComputerScience [image © IAMO / M. Scholz] https://t.co/H8aiGsOdt6,2020,October,Saturday
1319332483549126656,2020-10-22 17:39:10+00:00,5,6,"PhD Position or Postdoc Position in the economics of animal health, Veterinary Epidemiology in the Vetsuisse Faculty, University of Zurich, Switzerland

We are looking to fill a position at either PhD or postdoc level in the economics of animal health.",2020,October,Thursday
1318985904392982528,2020-10-21 18:41:59+00:00,8,3,"PhD position (Darwin, Australia)
Investigate the costs due to vivax malaria and methods for estimating productivity losses
with @devinefy @KThriemer
at @MenziesResearch @CDUni
More details: https://t.co/LLVmGfKIJi",2020,October,Wednesday
1318809164387356672,2020-10-21 06:59:41+00:00,16,9,"The University of Balearic Islands is seeking applicants for a PhD position. The successful candidate will work towards their doctoral degree (PhD) on judgment and decision making at the intersection of psychology, economics, and management... &gt;",2020,October,Wednesday
1315880831676813314,2020-10-13 05:03:32+00:00,20,9,"Today is the last day to apply for 1 of 2 fully-funded #PhDpositions (research-focused/no teaching) on #Diversity &amp; #Leadership at the Competence Centre for Diversity &amp; Inclusion @HSGStGallen 👍 https://t.co/BZ80p0viPE
@GudrunSander @WinfriedRuigrok @snf_ch #AcademicTwitter",2020,October,Tuesday
1313143650344415234,2020-10-05 15:46:57+00:00,6,3,PhD position (optimization and energy economics) at FAU Erlangen-Nürnberg and/or Trier University (DE) https://t.co/SFLe3t3130 #orjob,2020,October,Monday
1311840003010551808,2020-10-02 01:26:44+00:00,1,0,"New job posted:  
PhD position in computational economics / complexity at TU Chemnitz

More details: https://t.co/31lzNJ8NgX",2020,October,Friday
1311769742999519233,2020-10-01 20:47:32+00:00,0,0,Tailored opportunities: PhD position in forest economics https://t.co/OIkPKuq0Fn,2020,October,Thursday
1308076774614601736,2020-09-21 16:13:00+00:00,2,2,"PhD Position: Research Centre for Regional Economics (VIVES) Belgium (Full-Time) 2020

The Faculty of Business and Economics at KU Leuven university, Belgium invites ambitious PhD holders to apply for a research position in the school.

Info @ https://t.co/yj65JvbG8z | @LeuvenU",2020,September,Monday
1304167485025837056,2020-09-10 21:18:53+00:00,3,4,"PhD position,  Department of Agricultural Economics, Ghent University, Belgium

Deadline- Oct 11, 2020 23:59

Topic:

Socio-economic research for an autonomous weeding vehicle https://t.co/d3Xz5xgAb6",2020,September,Thursday
1304167097245691904,2020-09-10 21:17:20+00:00,20,18,"PhD position,  Department of Agricultural Economics, Ghent University, Belgium

Deadline- Oct 11, 2020 23:59

In order to successfully launch these new products in the future, the Department of Agricultural Economics is looking for an enthusiastic researcher to help",2020,September,Thursday
1296463077689511937,2020-08-20 15:04:19+00:00,23,14,"📢Call for applications: New PhD Position 
@TU_Muenchen 🎓
*******
We are hiring a new #PhD student with a focus on behavioural economics and health as part of the European Commission's Coronavirus Global Response initiative
More info on how to apply here: https://t.co/qpt7dORAUv",2020,August,Thursday
1296082799733211136,2020-08-19 13:53:14+00:00,21,20,Join us at @Econ_WU  and apply for 4y PhD position to work on the economics of social-ecological systems with an emphasis on flood risk and social norms https://t.co/RPEGMtRzXt. Work with @TanjaFilatova @dr_Royy @marjosterk  and other exciting people. @BIOECON1 @EAERE_envecon,2020,August,Wednesday
1295660597493686275,2020-08-18 09:55:33+00:00,0,0,Ph.D. position in Migration and Labor Economics https://t.co/4pdKVtNJza,2020,August,Tuesday
1294286617658691585,2020-08-14 14:55:50+00:00,2,2,The Erasmus School of Health Policy &amp; Management (@ESHPM_EUR) is offering a #PhD position. The PhD candidate will conduct research on value based health care and motivation of health care professionals and their teams in the Netherlands. Interested?⬇️https://t.co/zPytJFQ2cg,2020,August,Friday
1293969933529804800,2020-08-13 17:57:27+00:00,3,0,"PhD position, Department of Criminology, Criminal Law and Social Law, Ghent University, Belgium

Deadline- 30-09-2020

Degree
A completed Master’s degree (MA or MSc) in a relevant field of study (e.g., criminology, psychology, sociology, economics, (public) management, political",2020,August,Thursday
1291016008203829248,2020-08-05 14:19:36+00:00,0,0,"Search status for position ""Research (PhD) position"" (Faculty of Business Administration and Economics, Bielefeld University (Universität Bielefeld)) changed to ""Search suspended/canceled"" https://t.co/F6yw5FrXDe",2020,August,Wednesday
1290775779148791810,2020-08-04 22:25:01+00:00,7,8,"Pursuing a career in #ComputerScience, #Economics or #Law? Check out this call for applications for a #PhD position by @esdgraduates: https://t.co/dvL6R2zyQj #Mathematics #Physics #BusinessInformatics",2020,August,Tuesday
1289156421787869184,2020-07-31 11:10:16+00:00,0,0,"PhD Positions in Climate Law and Economics @CBScph 
https://t.co/zkx8LW80I8
#CBS #Copenhagen #CPH #CopenhagenBusinessSchool #StudyinDenmark #WorkinDenmark #Researchjobs #Teachingjobs #Academicjobs #NordicAcademicjobs #phd #postdoc #NordicHE #NordicResearch",2020,July,Friday
1285992291136462848,2020-07-22 17:37:09+00:00,4,2,"PhD Position in Economics
Ghent University Department of Economics

Deadline-Aug 15, 2020 23:59

The Banking &amp; Finance Research Team in the Department of Economics at Ghent University (Belgium) is hiring a PhD researcher in the field of Financial Economics. ving decisions.",2020,July,Wednesday
1284101868684218368,2020-07-17 12:25:17+00:00,1,5,"Looking for a #PhD position in the area of #ecoefficiency analysis of agricultural technologies? We have two new vacancies @UniBonn #smartagriculture #agtech #economics

🖥️ https://t.co/Fg1eU7pg2O (PDF)
🗓️ Apply until Aug 31",2020,July,Friday
1283506303059595264,2020-07-15 20:58:43+00:00,5,6,"PhD vacancy ⁦@HealthEconRdam⁩ ⁦@ESHPM_EUR⁩ on the topic of Participatory Value Evaluation of Health Policies, in collaboration with ⁦@NMouter⁩ ⁦@tudelft⁩ and colleagues ⁦@ErasmusMCPH⁩ #economics #policy #citizenparticipation  https://t.co/yofZ04mwtP",2020,July,Wednesday
1280075094316822531,2020-07-06 09:44:19+00:00,0,0,"Search status for position ""Research (PhD) position"" (Faculty of Business Administration and Economics, Bielefeld University (Universität Bielefeld)) changed to ""Interview scheduling completed"" https://t.co/F6yw5FrXDe",2020,July,Monday
1278274531610652675,2020-07-01 10:29:32+00:00,2,1,PhD position in Economics (70%) https://t.co/G3Ladd5nSV,2020,July,Wednesday
1272535844348235778,2020-06-15 14:26:02+00:00,0,0,PhD position in Real Estate Economics https://t.co/fUGinKkAKP,2020,June,Monday
1271400926197231616,2020-06-12 11:16:16+00:00,1,0,"Applications are open for a PhD position in Quantitative Financial History universitatURV, part of the Martí i Franquès COFUND Doctoral Fellowship Programme cofundURV. More information here: https://t.co/6HPm1wrVRN #bizhis #econhis #Twitterstorians #history #economics",2020,June,Friday
1270626756295299073,2020-06-10 08:00:00+00:00,3,2,"FORTHCOMING CALL!

#MSCAjobalert 1 PhD position in ""Climate Change and Income Distribution"" within the #MSCA project  @cofundURV of the @universitatURV #Spain

➡️Research project: https://t.co/y85YV8zbPN
➡️More info: https://t.co/F4rX5aQm7P

#economics #ClimateChange
#H2020 #EU https://t.co/taGP3CIHqn",2020,June,Wednesday
1269864247338635269,2020-06-08 05:30:04+00:00,0,0,"📢Interested in a research based career? The Faculty of Law, Economics and Finance of the University of Luxembourg has an opening for a PhD in criminal law! ⚖️🕵️More information available here: https://t.co/s96pyMf5df https://t.co/kH7LrTR1Ou",2020,June,Monday
1269247622830751746,2020-06-06 12:39:49+00:00,0,1,CBS LAW invites applications for a PhD position in climate law and economics https://t.co/nJGpqcgrkL,2020,June,Saturday
1269175807261491201,2020-06-06 07:54:27+00:00,1,1,"#PhD position in Mathematical #Finance (on the theory of stochastic optimal control and optimal stopping with financial and economic applications) at @unibielefeld  within the ""Bielefeld Graduate School in Economics and Management"" ( https://t.co/CcPy7alS9q ) Deadline: June 19",2020,June,Saturday
1268960372897300481,2020-06-05 17:38:23+00:00,2,1,We have an open PhD post in climate law and economics at CBS. Spread the word. https://t.co/5PRIRj9SCS,2020,June,Friday
1268805639842729989,2020-06-05 07:23:32+00:00,0,0,"PhD in climate law and economics at CBS LAW, Copenhagen Business School. https://t.co/rVaxS6EM1c",2020,June,Friday
1265769650022998016,2020-05-27 22:19:36+00:00,2,3,"FORTHCOMING CALL!

#MSCAjobalert 1 PhD position in ""Financial Integration in Europe during the 19th-20th Centuries"" within the #MSCA project @cofundURV of the @universitatURV #Spain

➡️Research project: https://t.co/4afCtBtlVu
➡️More info: https://t.co/u9B0us5eS4

#economics https://t.co/IXNdhNftJS",2020,May,Wednesday
1262530967165530114,2020-05-18 23:50:13+00:00,0,1,"New ad: Research (PhD) position (Faculty of Business Administration and Economics, Bielefeld University (Universität Bielefeld)) https://t.co/F6yw5FrXDe",2020,May,Monday
1261664746035482624,2020-05-16 14:28:10+00:00,0,1,"Search status for position ""Research (PhD) position"" (Faculty of Business Administration and Economics, Bielefeld University (Universität Bielefeld)) changed to ""Accepting applications"" https://t.co/F6yw5FrXDe",2020,May,Saturday
1261664724187361280,2020-05-16 14:28:05+00:00,0,1,"Search status for position ""Research (PhD) position"" (Faculty of Business Administration and Economics, Bielefeld University (Universität Bielefeld)) changed to ""Reviewing applications"" https://t.co/F6yw5FrXDe",2020,May,Saturday
1260527652613558274,2020-05-13 11:09:46+00:00,5,6,"PhD position in 'Intelligence and Law' at the Law, Economics and Governance Faculty at Utrecht University @UtrechtUni 
https://t.co/sLs0iJe3vs",2020,May,Wednesday
1260166825318518790,2020-05-12 11:15:58+00:00,38,37,"📢Funded PhD position 📢working with me and colleagues in @StirUni Economics, @HistoricEngland @PlymUni  and @FjordrInfo. 

Exploring the value of coastal heritage to different sectors of society using discrete choice experiments 

Apply here: 👇👇👇https://t.co/ef7L3idUZN https://t.co/yOrHzfvgoz",2020,May,Tuesday
1258731282500116480,2020-05-08 12:11:38+00:00,0,0,"Excellent opportunity for aspiring Complexity Economists with ""Adaptive resilient economy: responding to shocks under boundedly-rational economic expectations"" a funded PhD project at the University of Technology Sydney 

https://t.co/FDIksBHWjM",2020,May,Friday
1257933144969433089,2020-05-06 07:20:07+00:00,3,3,"#JobOffer 🤝| We offer a PhD position in #HealthEconomics for the #H2020 project Vaccine for Prevention and Treatment of 'Trypanosoma cruzi' (#CRUZIVAX)

⌛️ Deadline for applications: 15 May

🔗 https://t.co/VlTVOxynsU

#Jobs #WeAreHiring #Hiring https://t.co/KhxKYa1qkd",2020,May,Wednesday
1256206216726011905,2020-05-01 12:57:55+00:00,73,30,It's a good time to announce that I will soon be advertising a PhD position on the economic underpinnings of energy systems models. Based in @MaREIcentre @eriucc co-supervised with @Econ_irl @ESRIDublin. Brilliant chance to contribute to informing sustainable energy policy in 🇮🇪,2020,May,Friday
1254693574417027072,2020-04-27 08:47:13+00:00,7,8,Join @SHARE_MEA @LISERinLUX as a PhD candidate in Public Economics 👩🏿‍💼👨🏽‍💼 The SHARE longitudinal survey follows people aged 50 and more every two years in most European countries since 2005. Deadline: 15 May. https://t.co/clUw7E5y5C #SHAREdata https://t.co/GQTKtABs6D,2020,April,Monday
1253299542470070275,2020-04-23 12:27:50+00:00,1,0,"pretty cool Phd position in #Sufficiency and #circulareconomy  in lovely #maastricht 
4 days left but worth the try 
#AcademicTwitter 
https://t.co/itGYeW4TKU",2020,April,Thursday
1252867687228690432,2020-04-22 07:51:48+00:00,0,0,"Phd position in Norway 

https://t.co/YADiJyFPdO",2020,April,Wednesday
1252560490624098305,2020-04-21 11:31:07+00:00,1,2,"In the period of #epitwitter and #EconTwitter getting together to respond to #COVID19, a funded PhD position for someone interested in interaction of #econ (with #KonstantinosAngelopoulos) and #health (with @RebeccaMancy) 👇

https://t.co/GDne1jHG1X",2020,April,Tuesday
1250467914815324162,2020-04-15 16:55:58+00:00,8,13,📣 Job Opening - spread the word 📣We are looking for applicants for a PhD position in Public Economics within the framework of the @SHARE_MEA project. Click to learn more &amp; apply online by May 15. #EconTwitter #Academicjobs  https://t.co/JbHI9laOSq https://t.co/mJ28aaUVrZ,2020,April,Wednesday
1248538963217993729,2020-04-10 09:11:00+00:00,2,2,"The institute of Sport Science at the University of Tübingen invites applications for a PhD position in Sport Economics. 

For more information please visit:  
https://t.co/9bneBWTgqu",2020,April,Friday
1248266683183030272,2020-04-09 15:09:03+00:00,0,0,PhD position in Public Economics (f/m) – Ref: 20-08 https://t.co/By2mPpzTKP,2020,April,Thursday
1248173166280744960,2020-04-09 08:57:27+00:00,7,10,"Looking for a PhD opportunity? The Luxembourg Institute of Socio-Economic Research @LISERinLUX is searching for a PhD candidate in Public Economics. Apply until May 15, 2020: https://t.co/gwO6wdZL88",2020,April,Thursday
1247426912726716416,2020-04-07 07:32:06+00:00,1,2,"1 PhD position on ""Evolutionary fishery economics and management"" available in the RTG 2501 ""Translational Evolutionary Research"" @kieluni and @kielinstitute 
Application deadline is April 27th.
https://t.co/CHWp6KXphc",2020,April,Tuesday
1236053094846300163,2020-03-06 22:16:37+00:00,9,12,"#Vacancy: You are working on the #economics of #transformations towards sustainable cities and regions, and interested in a PhD position? Join us at IOER! https://t.co/gizqXQAMa9 #jobopportunity https://t.co/YY3QeLqqet",2020,March,Friday
1235943125836804098,2020-03-06 14:59:38+00:00,0,0,"Vacancy for a #PhD-position in Applied #Economics: The financial and social potential of savings groups: a global analysis.
#science #career #jobs #sciencejobs #job
#Brussels #Belgium 
https://t.co/B4wWZmsDaT",2020,March,Friday
1235350582283718659,2020-03-04 23:45:05+00:00,0,0,"PhD position at the department of Quantitative Economics, School of Business and Economics, Maastricht University https://t.co/K8aDWlRcdh @maastrichtu",2020,March,Wednesday
1235350568526323712,2020-03-04 23:45:01+00:00,0,0,"PhD position at the department of Quantitative Economics, School of Business and Economics, Maastricht University in Maastricht https://t.co/Tef1kPqfsV #expat #jobs by Maastricht University",2020,March,Wednesday
1232349793587990530,2020-02-25 17:01:01+00:00,5,8,"PhD position in Ecological Economics at GRETha dealing with ""Ecological Economic Resilience of Tropical Coastal Ecosystems"" #EnvSocSci #EcologicalEconomics #EconTwitter https://t.co/TGc1jbQOox",2020,February,Tuesday
1232238061397757952,2020-02-25 09:37:02+00:00,0,0,"Funded PhD position in empirical microeconomics, with a focus on political or environmental economics https://t.co/RsD1XF0D3n",2020,February,Tuesday
1230839139060342786,2020-02-21 12:58:13+00:00,6,2,PhD position in Ecological Economics at GREThA (Research Group in Theoretical and Applied Economics) at University of Bordeaux and CNRS here https://t.co/Bx7S93TiwP,2020,February,Friday
1229349887889805312,2020-02-17 10:20:28+00:00,0,0,"Are you searching for a PhD position in the field of economics?

The Munich Graduate School of Economics by Ludwig-Maximilians-Universität München is now accepting applications within its doctoral programme.

Last Date: 2 March 2020.

Apply here: https://t.co/j0MKjwTFMe https://t.co/QWKNEgeE78",2020,February,Monday
1229349554648166401,2020-02-17 10:19:08+00:00,0,0,"Are you searching for a PhD position in the field of economics?

The Munich Graduate School of Economics by Ludwig-Maximilians-Universität München is now accepting applications within its doctoral programme.

Last Date: 2 March 2020.

Apply here: https://t.co/W3eOcg79Pu https://t.co/qVsl06cLQq",2020,February,Monday
1226788463254609920,2020-02-10 08:42:16+00:00,9,9,"iDiv and @UniLeipzig offer a PhD position in Resource Economics (75%, 3 years)! Application deadline: 26 Feb 2020 https://t.co/KKrctJXACS",2020,February,Monday
1221416877563482114,2020-01-26 12:57:31+00:00,2,4,"Funded PhD position at Aarhus U (Denmark) on environmental econ and water quality.

https://t.co/Rcg6ajUTd2",2020,January,Sunday
1219642350806470656,2020-01-21 15:26:10+00:00,17,14,"PhD position agricultural economics, weather insurances
 https://t.co/I5pX7pkbct",2020,January,Tuesday
1219224320213471232,2020-01-20 11:45:04+00:00,0,0,PhD position in Economics and Business (10.0 FTE) https://t.co/Mi4Qb1lRLl @Univgroningen,2020,January,Monday
1219224311992651776,2020-01-20 11:45:02+00:00,1,0,PhD position in Economics and Business (10.0 FTE) in Groningen https://t.co/fYHQCPOB69 #expat #jobs by University of Groningen,2020,January,Monday
1217773625710796803,2020-01-16 11:40:32+00:00,0,1,"Gesucht: PhD Position (f/m/d) in Business Economics, Faculty of Economics and Business: KU Leuven https://t.co/RGwXPPGMgh #stellenangebot #jobs",2020,January,Thursday
1217768594047528960,2020-01-16 11:20:32+00:00,0,1,"Gesucht: PhD Position (f/m/d) in Business Economics, Faculty of Economics and Business: KU Leuven https://t.co/rOCCjLnNZb #stellenangebot #academics",2020,January,Thursday
1215689979105550336,2020-01-10 17:40:52+00:00,2,0,"#PhD-position in #Business #Economics, Faculty of Economics and Business.
#science #career #jobs #sciencejobs #job
#Leuven #Belgium 
https://t.co/3wmXW0AhLQ",2020,January,Friday
1215668848663252992,2020-01-10 16:16:54+00:00,1,0,Funded PhD position in Computational Economics in Sidney https://t.co/TRdc3xjnw2,2020,January,Friday
1215355101797330945,2020-01-09 19:30:11+00:00,1,1,"New job posted:  
Funded PhD position in Computational Economics

More details: https://t.co/HVF3DRnTsc",2020,January,Thursday
1214081207752806401,2020-01-06 07:08:11+00:00,7,2,5 funded PhD positions at PERSWADE Center https://t.co/VI3WxFsCKw @UTSEngage (@alexeyvoinov) in line with sustainability aims of @FutureEarthAus; including a scholarship on computational models of adaptive #resilient economy https://t.co/BQKZ7IW7lo with @MAnufriev @UTS_Economics,2020,January,Monday
1210895933866565632,2019-12-28 12:11:02+00:00,0,0,Funded PhD position in Computational Economics https://t.co/IDrLtUhhlG,2019,December,Saturday
1209007472838623232,2019-12-23 07:06:58+00:00,0,0,“CDM - PhD Position in Economics of Innovation - Working” https://t.co/pPzxxTr2nw and another 5 stories on EU Cohesion Policy,2019,December,Monday
1207941204249321472,2019-12-20 08:30:00+00:00,34,35,"Hiring a Ph.D. student @epflcdm. Fully-funded for 4 years as part of @EU_Commission @MSCActions. The project involves studying various empirical aspects related to #innovation #policy in Europe, with a focus on #SmartSpecialization
More at https://t.co/7NPQlIcvk8  Please retweet https://t.co/BSn5Pskzjb",2019,December,Friday
1207756178979246080,2019-12-19 20:14:46+00:00,1,0,"Hay una oportunidad para hacer un PhD en Economía de la innovación en el  l’Ecole polytechnique fédérale de Lausanne (EPFL) en Suiza, la convocatoria esta abierta hasta que se encuentre al candidato adecuado.
https://t.co/VO2fFWCyFI
https://t.co/EZge4DxYJr https://t.co/kq7iqOhBLi",2019,December,Thursday
